subject_length,matched_bases,similarity
7178,7178,1.0
545,545,1.0
139089,139089,1.0
12654,12654,1.0
129528,129528,1.0
11211,11211,1.0
11156,11156,1.0
4913,4913,1.0
15186,15186,1.0
11284,11284,1.0
11216,11216,1.0
15850,15850,1.0
4222,4222,1.0
13320,13320,1.0
142900,142900,1.0
12730,12730,1.0
1413,1413,1.0
9998,9998,1.0
13168,13168,1.0
11988,11988,1.0
1342,1342,1.0
2752,2752,1.0
11624,11624,1.0
1361,1361,1.0
12949,12949,1.0
1005,1005,1.0
7145,7145,1.0
17357,17357,1.0
9974,9974,1.0
14486,14486,1.0
4339,4339,1.0
4449,4449,1.0
5069,5069,1.0
5091,5091,1.0
8261,8261,1.0
2749,2749,1.0
8213,8213,1.0
2774,2774,1.0
5631,5631,1.0
9769,9769,1.0
9952,9952,1.0
2790,2790,1.0
2738,2738,1.0
115728,115728,1.0
9434,9434,1.0
9556,9556,1.0
13469,13469,1.0
12595,12595,1.0
9550,9550,1.0
11519,11519,1.0
15270,15270,1.0
11705,11705,1.0
18300,18300,1.0
2734,2734,1.0
12185,12185,1.0
5810,5810,1.0
6296,6296,1.0
2842,2842,1.0
10041,10041,1.0
3056,3056,1.0
2597,2597,1.0
2736,2736,1.0
36206,36206,1.0
4001,4001,1.0
14512,14512,1.0
10821,10821,1.0
12639,12639,1.0
12580,12580,1.0
25068,25068,1.0
1353,1353,1.0
7408,7408,1.0
3867,3867,1.0
5964,5964,1.0
1355,1355,1.0
1369,1369,1.0
666,666,1.0
1277,1277,1.0
1276,1276,1.0
1295,1295,1.0
109717,109717,1.0
116729,116729,1.0
5327,5327,1.0
4700,4700,1.0
5322,5322,1.0
5215,5215,1.0
1333,1333,1.0
136380,133985,0.982438774013785
7592,7592,1.0
1336,1336,1.0
4214,4214,1.0
986,986,1.0
990,990,1.0
14028,14028,1.0
9446,9446,1.0
12096,12096,1.0
107063,107063,1.0
2713,2713,1.0
2881,2881,1.0
6784,6784,1.0
5112,5112,1.0
5236,5236,1.0
4175,4175,1.0
5464,5464,1.0
2588,2588,1.0
1770,1770,1.0
5215,2635,0.5052732502396932
4835,4835,1.0
2945,2945,1.0
9645,9645,1.0
5230,2768,0.5292543021032505
7296,7296,1.0
1988,1988,1.0
5338,5338,1.0
5265,2786,0.5291547958214625
1350,1350,1.0
8203,8203,1.0
17003,17003,1.0
10066,10066,1.0
9540,9540,1.0
5190,2768,0.5333333333333333
211086,211086,1.0
8885,8885,1.0
99517,99517,1.0
46305,46305,1.0
170020,170020,1.0
121442,121394,0.999604749592398
43490,43490,1.0
171598,170698,0.9947551836268488
193624,165249,0.8534530843283891
70679,70679,1.0
167034,167034,1.0
167773,167773,1.0
74325,74325,1.0
186570,186570,1.0
174231,174231,1.0
166442,166442,1.0
175437,175437,1.0
32090,32090,1.0
167132,167132,1.0
167058,167058,1.0
36306,36306,1.0
171975,171975,1.0
163469,163469,1.0
172450,172450,1.0
32618,32618,1.0
55765,55765,1.0
65869,65869,1.0
66251,66251,1.0
221116,221116,1.0
167544,167544,1.0
70494,70494,1.0
71702,71702,1.0
167849,167849,1.0
67527,67527,1.0
172614,172614,1.0
170531,170531,1.0
164366,164366,1.0
172379,172379,1.0
175774,175774,1.0
151867,151867,1.0
52304,52304,1.0
164983,164983,1.0
165795,165795,1.0
166130,166130,1.0
168695,168695,1.0
64827,64827,1.0
58695,58695,1.0
58755,58755,1.0
58767,58767,1.0
52531,52531,1.0
67081,67081,1.0
90023,90023,1.0
164715,164715,1.0
64105,64105,1.0
72658,72658,1.0
94878,94878,1.0
144311,144311,1.0
59215,59215,1.0
64370,64370,1.0
67359,67359,1.0
58677,58677,1.0
67773,67773,1.0
67802,67802,1.0
162630,162630,1.0
66808,66808,1.0
68626,68626,1.0
68190,68190,1.0
66915,66915,1.0
58474,58474,1.0
57880,57880,1.0
59136,59136,1.0
59495,59495,1.0
57572,57572,1.0
57916,57916,1.0
58281,58281,1.0
167379,167379,1.0
167803,167803,1.0
169215,169215,1.0
155101,155101,1.0
78071,78071,1.0
59655,59655,1.0
71059,71059,1.0
58069,58069,1.0
67662,67662,1.0
65218,65218,1.0
73210,73210,1.0
135653,135653,1.0
52024,52024,1.0
35343,35343,1.0
121089,121089,1.0
59454,59454,1.0
58972,58972,1.0
59514,59514,1.0
58650,58650,1.0
59448,59448,1.0
120106,120106,1.0
128289,128289,1.0
17508,17508,1.0
59400,59400,1.0
60468,60468,1.0
59122,59122,1.0
67311,67311,1.0
67086,67086,1.0
59022,59022,1.0
132977,132977,1.0
58718,58718,1.0
54000,54000,1.0
69021,69021,1.0
131234,131234,1.0
17711,17711,1.0
48540,48540,1.0
58924,58924,1.0
52466,52466,1.0
59449,59449,1.0
59759,59759,1.0
66184,66184,1.0
64714,64714,1.0
133090,133090,1.0
79328,79328,1.0
68059,68059,1.0
58136,58136,1.0
75087,75087,1.0
68021,68021,1.0
93030,93030,1.0
126552,126552,1.0
126550,126550,1.0
166579,166579,1.0
99494,99494,1.0
85669,85669,1.0
85371,85371,1.0
44763,44763,1.0
44086,44086,1.0
44153,44153,1.0
43872,43872,1.0
60418,60418,1.0
75576,75576,1.0
151073,151073,1.0
132885,132885,1.0
58460,58460,1.0
31809,31809,1.0
32336,32336,1.0
31096,31096,1.0
128425,128425,1.0
126504,126504,1.0
126683,126683,1.0
127684,127684,1.0
127019,127019,1.0
61691,61691,1.0
59846,59846,1.0
59979,59979,1.0
60393,60393,1.0
59501,59501,1.0
57764,57764,1.0
53702,53702,1.0
60127,60127,1.0
69258,69258,1.0
58364,58364,1.0
36616,36616,1.0
38038,38038,1.0
60042,60042,1.0
53622,53622,1.0
18477,18477,1.0
58203,58203,1.0
98826,98826,1.0
98340,98340,1.0
93787,93787,1.0
101662,101662,1.0
92600,92600,1.0
99882,99882,1.0
91101,91101,1.0
99985,99985,1.0
93559,93559,1.0
92668,92668,1.0
101437,101437,1.0
89781,89781,1.0
102434,102434,1.0
102301,102301,1.0
101082,101082,1.0
98164,98164,1.0
99212,99212,1.0
95150,95150,1.0
83412,83412,1.0
92815,92815,1.0
103665,103665,1.0
101153,101153,1.0
97290,97290,1.0
100198,100198,1.0
99168,99168,1.0
96055,96055,1.0
97422,97422,1.0
103832,103832,1.0
98557,98557,1.0
98308,98308,1.0
99848,99848,1.0
101532,101532,1.0
98095,98095,1.0
94826,94826,1.0
96717,96717,1.0
98667,98667,1.0
97886,97886,1.0
26863,26863,1.0
17471,17471,1.0
86301,86301,1.0
28950,28950,1.0
54468,54468,1.0
109434,109434,1.0
37727,37727,1.0
54168,54168,1.0
128602,128602,1.0
26319,26319,1.0
160410,160410,1.0
17056,17056,1.0
18642,18642,1.0
72623,72623,1.0
76617,76617,1.0
58358,58358,1.0
70823,70823,1.0
14130,14130,1.0
5860,5860,1.0
49276,49276,1.0
1676,1676,1.0
1684,1684,1.0
5230,2790,0.5334608030592735
5265,2746,0.5215574548907882
75813,75813,1.0
75943,75943,1.0
76821,76821,1.0
76358,76358,1.0
76058,76058,1.0
76731,76731,1.0
75606,75606,1.0
296707,296707,1.0
307210,307210,1.0
46148,46148,1.0
37729,37729,1.0
37011,37011,1.0
37840,37840,1.0
37578,37578,1.0
37496,37496,1.0
37414,37414,1.0
37033,37033,1.0
265146,265146,1.0
266838,266838,1.0
261719,261719,1.0
265442,265442,1.0
265891,265891,1.0
266175,266175,1.0
259771,259771,1.0
263237,263237,1.0
266939,266939,1.0
263916,263916,1.0
267169,267169,1.0
265635,265635,1.0
305260,305260,1.0
309157,309157,1.0
7045,7045,1.0
37129,37129,1.0
38059,38059,1.0
74196,74196,1.0
60925,60925,1.0
150892,150892,1.0
61048,61048,1.0
72979,72979,1.0
47186,47186,1.0
43978,43978,1.0
78833,78833,1.0
43175,43175,1.0
42624,42624,1.0
37547,37547,1.0
124695,124695,1.0
124169,124169,1.0
53385,53385,1.0
39649,39649,1.0
76821,76821,1.0
63301,63301,1.0
42293,42293,1.0
76759,76759,1.0
61934,61934,1.0
56593,56593,1.0
35270,35270,1.0
36603,36603,1.0
75181,75181,1.0
92367,92367,1.0
99984,99984,1.0
92241,92241,1.0
100971,100971,1.0
100314,100314,1.0
96466,96466,1.0
93391,93391,1.0
98001,98001,1.0
99704,99704,1.0
93564,93564,1.0
97536,97536,1.0
104564,104564,1.0
92361,92361,1.0
94533,94533,1.0
91714,91714,1.0
95815,95815,1.0
92132,92132,1.0
134896,134896,1.0
212633,212633,1.0
97065,97065,1.0
98573,98573,1.0
96892,96892,1.0
100650,100650,1.0
100255,100255,1.0
101130,101130,1.0
102100,102100,1.0
104085,104085,1.0
104752,104752,1.0
97706,97706,1.0
98182,98182,1.0
156127,156127,1.0
76339,76339,1.0
42701,42701,1.0
41187,41187,1.0
41515,41515,1.0
41658,41658,1.0
40542,40542,1.0
40987,40987,1.0
44342,44342,1.0
43110,43110,1.0
39791,39791,1.0
39799,39799,1.0
39857,39857,1.0
43470,43470,1.0
43067,43067,1.0
42439,42439,1.0
43141,43141,1.0
43314,43314,1.0
43553,43553,1.0
42820,42820,1.0
42788,42788,1.0
43015,43015,1.0
43133,43133,1.0
42828,42828,1.0
42887,42887,1.0
43733,43733,1.0
42859,42859,1.0
46276,46276,1.0
45238,45238,1.0
265389,265389,1.0
34593,34593,1.0
34239,34239,1.0
36733,36733,1.0
35936,35936,1.0
36773,36773,1.0
37598,37598,1.0
35928,35928,1.0
35920,35920,1.0
36827,36827,1.0
36333,36333,1.0
38840,38840,1.0
34096,34096,1.0
34790,34790,1.0
40037,40037,1.0
34355,34355,1.0
37028,37028,1.0
39069,39069,1.0
34912,34912,1.0
37005,37005,1.0
35697,35697,1.0
35715,35715,1.0
38531,38531,1.0
38258,38258,1.0
36576,36576,1.0
39965,39965,1.0
36011,36011,1.0
37281,37281,1.0
34759,34759,1.0
37303,37303,1.0
34022,34022,1.0
36350,36350,1.0
35299,35299,1.0
34277,34277,1.0
37757,37757,1.0
34083,34083,1.0
39707,39707,1.0
36884,36884,1.0
34328,34328,1.0
34059,34059,1.0
35653,35653,1.0
36168,36168,1.0
35444,35444,1.0
37235,37235,1.0
34292,34292,1.0
35843,35843,1.0
33284,33284,1.0
34019,34019,1.0
35025,35025,1.0
35663,35663,1.0
34507,34507,1.0
37715,37715,1.0
36298,36298,1.0
35395,35395,1.0
37202,37202,1.0
36164,36164,1.0
35988,35988,1.0
35921,35921,1.0
35835,35835,1.0
36979,36979,1.0
35211,35211,1.0
35535,35535,1.0
35256,35256,1.0
35283,35283,1.0
34821,34821,1.0
36250,36250,1.0
35382,35382,1.0
37222,37222,1.0
37181,37181,1.0
36836,36836,1.0
34276,34276,1.0
35917,35917,1.0
33930,33930,1.0
35443,35443,1.0
34999,34999,1.0
38253,38253,1.0
41169,41169,1.0
42706,42706,1.0
43859,43859,1.0
40808,40808,1.0
63364,63364,1.0
103424,103424,1.0
115454,115454,1.0
114174,114174,1.0
121350,121350,1.0
71419,71419,1.0
15840,15840,1.0
14927,14927,1.0
40317,40317,1.0
39448,39448,1.0
36407,36407,1.0
37783,37783,1.0
45171,45171,1.0
44507,44507,1.0
40065,40065,1.0
42563,42563,1.0
174783,174783,1.0
172763,172763,1.0
173871,173871,1.0
170126,170126,1.0
170318,170318,1.0
134464,134464,1.0
133697,133697,1.0
130666,130666,1.0
130929,130929,1.0
126614,126614,1.0
127551,127551,1.0
51268,51268,1.0
51668,51668,1.0
53453,53453,1.0
54546,54546,1.0
53826,53826,1.0
52807,52807,1.0
49780,49780,1.0
51628,51628,1.0
52698,52698,1.0
53473,53473,1.0
46463,46463,1.0
44079,44079,1.0
45413,45413,1.0
46684,46684,1.0
44730,44730,1.0
45072,45072,1.0
46042,46042,1.0
46653,46653,1.0
47680,47680,1.0
47953,47953,1.0
47735,47735,1.0
47336,47336,1.0
46784,46784,1.0
48198,48198,1.0
47716,47716,1.0
47548,47548,1.0
48397,48397,1.0
46717,46717,1.0
47306,47306,1.0
45043,45043,1.0
53182,53182,1.0
53155,53155,1.0
51789,51789,1.0
35330,35330,1.0
45263,45263,1.0
39940,39940,1.0
45306,45306,1.0
42261,42261,1.0
37730,37730,1.0
37211,37211,1.0
62978,62978,1.0
39535,39535,1.0
82302,82302,1.0
82521,82521,1.0
53867,53867,1.0
49447,49447,1.0
51476,51476,1.0
50433,50433,1.0
53234,53234,1.0
56481,56481,1.0
52490,52490,1.0
65232,65232,1.0
177834,177834,1.0
57429,57429,1.0
82008,82008,1.0
82931,82931,1.0
80647,80647,1.0
80919,80919,1.0
81528,81528,1.0
47243,47243,1.0
74717,74717,1.0
73099,73099,1.0
70466,70466,1.0
72458,72458,1.0
78126,78126,1.0
77174,77174,1.0
77869,77869,1.0
78314,78314,1.0
77655,77655,1.0
77178,77178,1.0
76359,76359,1.0
73045,73045,1.0
75871,75871,1.0
73752,73752,1.0
76232,76232,1.0
73308,73308,1.0
73001,73001,1.0
73345,73345,1.0
72728,72728,1.0
74361,74361,1.0
74962,74962,1.0
76332,76332,1.0
72896,72896,1.0
68270,68270,1.0
74437,74437,1.0
73275,73275,1.0
72444,72444,1.0
72231,72231,1.0
42969,42969,1.0
58966,58966,1.0
113685,113685,1.0
16927,16927,1.0
18271,18271,1.0
18292,18292,1.0
42322,42322,1.0
301543,301543,1.0
152762,152762,1.0
153811,153811,1.0
154206,154206,1.0
156502,156502,1.0
156186,156186,1.0
158577,158577,1.0
156878,156878,1.0
143349,143349,1.0
47982,47982,1.0
48382,48382,1.0
48948,48948,1.0
48123,48123,1.0
47618,47618,1.0
47166,47166,1.0
48092,48092,1.0
31738,31738,1.0
32106,32106,1.0
30077,30077,1.0
35129,35129,1.0
31564,30908,0.9792168292992016
33349,33349,1.0
33007,33007,1.0
31962,31962,1.0
33368,33368,1.0
32867,32867,1.0
29512,29512,1.0
36280,36280,1.0
36481,36481,1.0
30280,30280,1.0
33247,33247,1.0
29546,29546,1.0
29180,29180,1.0
32949,32949,1.0
37312,37312,1.0
40166,40166,1.0
61401,61401,1.0
39046,39046,1.0
38900,38900,1.0
37847,37847,1.0
37252,37252,1.0
37761,37761,1.0
37631,37631,1.0
37848,37848,1.0
36805,36805,1.0
37969,37969,1.0
41655,41655,1.0
59782,59782,1.0
41227,41227,1.0
60908,60908,1.0
60973,60973,1.0
253367,253367,1.0
182723,182723,1.0
58059,58059,1.0
59084,59084,1.0
58739,58739,1.0
57401,57401,1.0
58690,58690,1.0
58208,58208,1.0
58287,58287,1.0
57866,57866,1.0
57846,57846,1.0
57847,57847,1.0
90669,90669,1.0
50485,50485,1.0
253383,253383,1.0
161350,161350,1.0
262639,262639,1.0
38080,38080,1.0
44942,44942,1.0
59762,59762,1.0
260310,260310,1.0
262372,262372,1.0
259831,259831,1.0
167069,167069,1.0
187320,187320,1.0
192454,192454,1.0
228827,228827,1.0
240842,240842,1.0
180224,180224,1.0
167040,167040,1.0
207623,207623,1.0
206821,206821,1.0
49492,49492,1.0
61818,61818,1.0
60628,60628,1.0
60626,60626,1.0
18554,18554,1.0
75106,75106,1.0
89910,89910,1.0
90187,90187,1.0
90382,90282,0.998893585005864
86289,86289,1.0
112127,112127,1.0
76622,76622,1.0
76626,76626,1.0
78078,78078,1.0
75747,75747,1.0
76631,76631,1.0
75007,75007,1.0
75646,75646,1.0
76083,76083,1.0
76899,76899,1.0
76964,76964,1.0
77359,77359,1.0
77187,77187,1.0
77307,77307,1.0
79429,79429,1.0
75809,75809,1.0
16223,16223,1.0
16604,16604,1.0
15896,15896,1.0
16658,16658,1.0
237367,237367,1.0
235066,235066,1.0
57214,57214,1.0
57986,57986,1.0
18058,18058,1.0
47816,47816,1.0
57664,57664,1.0
91072,91072,1.0
88657,88657,1.0
234546,234546,1.0
44715,44715,1.0
38505,38505,1.0
86124,86124,1.0
56858,56858,1.0
57099,57099,1.0
56744,56744,1.0
90743,90743,1.0
253740,253740,1.0
36396,36396,1.0
60789,60789,1.0
61427,61427,1.0
62354,62354,1.0
61662,61662,1.0
61860,61860,1.0
40447,40447,1.0
43055,43055,1.0
44204,44204,1.0
44284,44284,1.0
44111,44111,1.0
43792,43792,1.0
43100,43100,1.0
43471,43471,1.0
44124,44124,1.0
41850,41850,1.0
41823,41823,1.0
44354,44354,1.0
42622,42622,1.0
40873,40873,1.0
47545,47545,1.0
39433,39433,1.0
110591,110591,1.0
286783,286783,1.0
168689,168689,1.0
165667,165667,1.0
167995,167995,1.0
160627,160627,1.0
166879,166879,1.0
168638,168638,1.0
160928,160928,1.0
164998,164998,1.0
161151,161151,1.0
160590,160590,1.0
165868,165868,1.0
34556,34556,1.0
33953,33953,1.0
33245,33245,1.0
34932,34932,1.0
32092,32092,1.0
34580,34580,1.0
33507,33507,1.0
34785,34785,1.0
35966,35966,1.0
35153,35153,1.0
42019,42019,1.0
33791,33791,1.0
35353,35353,1.0
39384,39384,1.0
36876,36876,1.0
35543,35543,1.0
38383,38383,1.0
40404,40404,1.0
37080,37080,1.0
36490,36490,1.0
36471,36471,1.0
36775,36775,1.0
38139,38139,1.0
34907,34907,1.0
34123,34123,1.0
37594,37594,1.0
35786,35786,1.0
35688,35688,1.0
36931,36931,1.0
34469,34469,1.0
35056,35056,1.0
36587,36587,1.0
35913,35913,1.0
34289,34289,1.0
34825,34825,1.0
39878,39878,1.0
49169,49169,1.0
49532,49532,1.0
47333,47333,1.0
48833,48833,1.0
50707,50707,1.0
49370,49370,1.0
48129,48129,1.0
47129,47129,1.0
48837,48837,1.0
49482,49482,1.0
47797,47797,1.0
48245,48245,1.0
48021,48021,1.0
49371,49371,1.0
46281,46281,1.0
48082,48082,1.0
48050,48050,1.0
47720,47720,1.0
46218,46218,1.0
45696,45696,1.0
45716,45716,1.0
48797,48797,1.0
48490,48490,1.0
48258,48258,1.0
47956,47956,1.0
46774,46774,1.0
46100,46100,1.0
48190,48190,1.0
46373,46373,1.0
47997,47997,1.0
57839,57839,1.0
58107,58107,1.0
57919,57919,1.0
58277,58277,1.0
60958,60958,1.0
63743,63743,1.0
42318,42318,1.0
42622,42622,1.0
42567,42567,1.0
42858,42858,1.0
43329,43329,1.0
43318,43318,1.0
43408,43408,1.0
44200,44200,1.0
56408,56408,1.0
61660,61660,1.0
61862,61764,0.9984158287801882
62341,62341,1.0
59242,59242,1.0
58220,58220,1.0
64088,64088,1.0
63783,63783,1.0
63962,63962,1.0
62951,62951,1.0
64024,64024,1.0
57666,57666,1.0
57599,57599,1.0
57600,57600,1.0
39549,39549,1.0
40165,40165,1.0
38554,38554,1.0
40375,40375,1.0
39748,39748,1.0
39660,39660,1.0
40397,40397,1.0
40353,40353,1.0
39399,39399,1.0
164756,164756,1.0
37268,37268,1.0
44804,44804,1.0
41800,41800,1.0
45011,45011,1.0
44488,44488,1.0
46017,46017,1.0
43104,43104,1.0
45536,45536,1.0
45243,45243,1.0
47082,47082,1.0
45251,45251,1.0
43627,43627,1.0
43945,43945,1.0
45904,45904,1.0
45901,45901,1.0
44295,44295,1.0
44550,44550,1.0
44476,44476,1.0
44283,44283,1.0
44283,44283,1.0
44798,44798,1.0
45256,45256,1.0
44443,44443,1.0
44281,44281,1.0
44776,44776,1.0
44417,44417,1.0
42624,42624,1.0
45207,45207,1.0
44583,44583,1.0
44849,44849,1.0
44887,44887,1.0
44715,44715,1.0
44963,44963,1.0
44612,44612,1.0
45204,45204,1.0
45204,45204,1.0
44825,44825,1.0
45201,45201,1.0
44882,44882,1.0
37369,37369,1.0
52629,52629,1.0
45510,45510,1.0
44239,44239,1.0
44768,44768,1.0
43791,43791,1.0
41392,41392,1.0
42147,42147,1.0
42375,42241,0.9968377581120944
42879,42879,1.0
41993,41993,1.0
40748,40748,1.0
41581,41581,1.0
41757,41757,1.0
43221,43221,1.0
42813,42813,1.0
43018,43018,1.0
41598,41222,0.9909611038992259
43760,43760,1.0
42262,42262,1.0
43747,43747,1.0
43628,43628,1.0
41332,41332,1.0
42425,42425,1.0
42894,42894,1.0
43620,43620,1.0
44880,44880,1.0
42662,42662,1.0
43129,43129,1.0
42378,42378,1.0
43324,43324,1.0
43359,43359,1.0
42541,42541,1.0
41850,41850,1.0
43125,43125,1.0
42503,42503,1.0
42439,42439,1.0
43468,43468,1.0
43985,43985,1.0
43193,43193,1.0
43205,43205,1.0
41854,41854,1.0
42600,42600,1.0
42160,42160,1.0
40629,40629,1.0
40781,40781,1.0
42078,42078,1.0
40731,40731,1.0
41941,41941,1.0
42689,42689,1.0
41147,41147,1.0
42847,42847,1.0
42345,42345,1.0
43428,43428,1.0
43203,43203,1.0
43605,43605,1.0
42124,42124,1.0
45805,45805,1.0
43947,43947,1.0
44723,44723,1.0
44391,44391,1.0
44240,44240,1.0
43969,43969,1.0
42462,42462,1.0
43372,43372,1.0
42145,42145,1.0
45288,45288,1.0
45176,45176,1.0
45566,45566,1.0
58238,58238,1.0
58405,58405,1.0
58839,58839,1.0
57822,57822,1.0
57542,57542,1.0
58377,58377,1.0
58120,58120,1.0
58242,58242,1.0
57758,57758,1.0
58044,58044,1.0
58217,58217,1.0
53094,53094,1.0
55957,55957,1.0
55686,55686,1.0
55366,55366,1.0
56033,56033,1.0
55691,55691,1.0
55210,55210,1.0
53154,53154,1.0
52659,52659,1.0
52987,52987,1.0
53614,53614,1.0
53975,53975,1.0
54347,54347,1.0
53352,53352,1.0
53496,53496,1.0
40567,40567,1.0
41876,41876,1.0
42169,42169,1.0
41712,41712,1.0
41522,41522,1.0
42139,42139,1.0
41814,41814,1.0
41692,41692,1.0
41594,41594,1.0
42129,42129,1.0
42174,42174,1.0
42655,42655,1.0
41958,41958,1.0
40883,40883,1.0
41195,41195,1.0
41417,41417,1.0
41340,41340,1.0
41200,41200,1.0
41003,41003,1.0
41448,41448,1.0
41261,41261,1.0
41379,41379,1.0
41685,41685,1.0
41510,41510,1.0
41147,41147,1.0
41814,41814,1.0
41471,41471,1.0
41531,41531,1.0
41665,41665,1.0
69165,69165,1.0
34742,34742,1.0
37429,37429,1.0
47895,47895,1.0
39738,39738,1.0
129136,129136,1.0
56362,56362,1.0
38341,38341,1.0
49798,49798,1.0
54301,54301,1.0
33432,33432,1.0
16662,16662,1.0
186095,186095,1.0
42211,42211,1.0
45431,45431,1.0
35189,35189,1.0
57163,57163,1.0
93606,93606,1.0
84560,84560,1.0
46226,46226,1.0
18290,18290,1.0
17554,17554,1.0
17827,17827,1.0
18418,18418,1.0
18277,18277,1.0
14601,14601,1.0
14205,14205,1.0
38137,38137,1.0
37409,37409,1.0
37765,37765,1.0
37129,37129,1.0
38234,38234,1.0
37566,37566,1.0
37544,37544,1.0
37536,37536,1.0
42378,42378,1.0
43182,43182,1.0
41834,41834,1.0
42874,42874,1.0
41822,41822,1.0
42954,42954,1.0
50446,50446,1.0
15013,15013,1.0
15771,15771,1.0
15675,15675,1.0
16302,16302,1.0
15369,15369,1.0
15193,15193,1.0
94775,94775,1.0
93536,93536,1.0
93975,93975,1.0
93656,93656,1.0
92730,92730,1.0
93031,93031,1.0
94315,94315,1.0
92558,92558,1.0
91394,91394,1.0
92408,92408,1.0
91700,91700,1.0
91543,91543,1.0
92319,92319,1.0
92420,92420,1.0
92114,92114,1.0
92835,92835,1.0
93296,93296,1.0
91901,91901,1.0
92467,92467,1.0
92393,92393,1.0
88705,88705,1.0
92515,92515,1.0
92710,92710,1.0
63654,63654,1.0
62874,62874,1.0
64149,64149,1.0
64746,64746,1.0
64021,64021,1.0
94844,94844,1.0
97330,97330,1.0
97636,97636,1.0
98536,98536,1.0
98440,98440,1.0
94020,94020,1.0
98951,98951,1.0
98800,98800,1.0
99689,99689,1.0
100180,100180,1.0
99272,99272,1.0
98739,98739,1.0
99455,99455,1.0
99229,99229,1.0
28946,28946,1.0
7180,7180,1.0
6608,6608,1.0
6454,6454,1.0
6372,6372,1.0
6062,6062,1.0
6564,6564,1.0
10061,10061,1.0
7540,7540,1.0
6117,6117,1.0
8529,8529,1.0
7311,7311,1.0
7878,7878,1.0
3878,3878,1.0
3999,3999,1.0
4073,4073,1.0
3670,3670,1.0
4169,4169,1.0
3976,3976,1.0
3727,3727,1.0
3862,3862,1.0
3818,3818,1.0
3867,3867,1.0
3420,3420,1.0
4294,4294,1.0
3615,3615,1.0
4222,4222,1.0
3944,3944,1.0
4096,4096,1.0
4058,4058,1.0
3980,3980,1.0
3791,3791,1.0
4212,4212,1.0
3545,3545,1.0
4535,4535,1.0
3634,3634,1.0
4072,4072,1.0
3966,3966,1.0
3529,3529,1.0
4022,4022,1.0
3973,3973,1.0
4257,4257,1.0
4044,4044,1.0
3596,3596,1.0
3710,3710,1.0
4075,4075,1.0
3622,3622,1.0
4261,4261,1.0
4061,4061,1.0
3923,3923,1.0
3655,3655,1.0
3870,3870,1.0
3590,3590,1.0
3570,3570,1.0
3587,3587,1.0
3526,3526,1.0
3708,3708,1.0
3924,3924,1.0
3970,3970,1.0
3991,3991,1.0
3685,3685,1.0
3902,3902,1.0
3757,3757,1.0
3503,3503,1.0
3799,3799,1.0
3679,3679,1.0
3452,3452,1.0
3680,3680,1.0
3592,3592,1.0
3867,3867,1.0
4265,4265,1.0
4058,4058,1.0
4170,4170,1.0
4037,4037,1.0
3935,3935,1.0
4288,4288,1.0
3502,3502,1.0
3928,3928,1.0
3724,3724,1.0
3756,3756,1.0
3736,3736,1.0
3753,3753,1.0
4308,4308,1.0
3858,3858,1.0
3761,3761,1.0
3871,3871,1.0
4069,4069,1.0
3800,3800,1.0
3933,3933,1.0
4014,4014,1.0
3550,3550,1.0
3983,3983,1.0
3710,3710,1.0
4423,4423,1.0
3932,3932,1.0
4074,4074,1.0
3765,3765,1.0
4229,4229,1.0
3933,3933,1.0
4420,4420,1.0
3364,3364,1.0
3634,3634,1.0
4513,4513,1.0
4392,4392,1.0
3642,3642,1.0
3543,3543,1.0
3749,3749,1.0
3669,3669,1.0
4458,4458,1.0
3575,3575,1.0
3469,3469,1.0
3934,3934,1.0
4021,4021,1.0
3662,3662,1.0
4311,4311,1.0
4349,4349,1.0
4209,4209,1.0
3641,3641,1.0
3942,3942,1.0
3538,3538,1.0
3515,3515,1.0
3661,3661,1.0
3892,3892,1.0
3672,3672,1.0
3526,3526,1.0
4201,4201,1.0
3579,3579,1.0
4008,4008,1.0
3326,3326,1.0
4155,4155,1.0
3827,3827,1.0
4295,4295,1.0
3547,3547,1.0
3540,3540,1.0
3667,3667,1.0
3595,3595,1.0
3569,3569,1.0
4588,4588,1.0
3568,3568,1.0
3716,3716,1.0
3739,3739,1.0
3554,3554,1.0
3631,3631,1.0
3655,3655,1.0
3931,3931,1.0
3384,3384,1.0
3536,3536,1.0
3901,3901,1.0
3678,3678,1.0
3556,3556,1.0
3621,3621,1.0
3637,3637,1.0
4095,4095,1.0
4380,4380,1.0
4137,4137,1.0
3760,3760,1.0
3846,3846,1.0
4418,4418,1.0
4378,4378,1.0
3976,3976,1.0
4306,4306,1.0
4343,4343,1.0
4228,4228,1.0
3819,3819,1.0
3375,3375,1.0
3524,3524,1.0
3791,3791,1.0
3469,3469,1.0
3335,3335,1.0
3666,3666,1.0
3636,3636,1.0
3562,3562,1.0
3696,3696,1.0
3541,3541,1.0
3608,3608,1.0
3558,3558,1.0
3576,3576,1.0
3843,3843,1.0
3570,3570,1.0
3929,3929,1.0
3810,3810,1.0
4757,4757,1.0
4082,4082,1.0
4235,4235,1.0
3927,3927,1.0
4175,4175,1.0
3851,3851,1.0
4112,4112,1.0
3918,3918,1.0
4004,4004,1.0
3758,3758,1.0
3294,3294,1.0
3483,3483,1.0
3430,3430,1.0
3737,3737,1.0
3431,3431,1.0
3510,3510,1.0
3540,3540,1.0
3637,3637,1.0
3627,3627,1.0
3701,3701,1.0
3312,3312,1.0
3508,3508,1.0
3605,3605,1.0
4141,4141,1.0
3386,3386,1.0
