Index	Sequence ID	Virus Tax ID	FTP Path	RefSeq Filename
26155	NC_054811	1983575	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/623/745/GCF_002623745.1_ASM262374v1	GCF_002623745.1_ASM262374v1_genomic.fna
26156	NC_054812	2024294	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/628/685/GCF_002628685.1_ASM262868v1	GCF_002628685.1_ASM262868v1_genomic.fna
26157	NC_054813	2500574	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/015/765/GCF_004015765.1_ASM401576v1	GCF_004015765.1_ASM401576v1_genomic.fna
26158	NC_054814	2499042	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/007/315/GCF_004007315.1_ASM400731v1	GCF_004007315.1_ASM400731v1_genomic.fna
26159	NC_054815	2686088	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/800/645/GCF_009800645.1_ASM980064v1	GCF_009800645.1_ASM980064v1_genomic.fna
26160	NC_054890	2749426	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/490/925/GCF_013490925.1_ASM1349092v1	GCF_013490925.1_ASM1349092v1_genomic.fna
26161	NC_054891	2759719	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/262/885/GCF_014262885.1_ASM1426288v1	GCF_014262885.1_ASM1426288v1_genomic.fna
26162	NC_054892	2591407	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/965/345/GCF_006965345.1_ASM696534v1	GCF_006965345.1_ASM696534v1_genomic.fna
26163	NC_054893	2575323	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/083/115/GCF_006083115.1_ASM608311v1	GCF_006083115.1_ASM608311v1_genomic.fna
26164	NC_054894	2589652	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/998/335/GCF_007998335.1_ASM799833v1	GCF_007998335.1_ASM799833v1_genomic.fna
26165	NC_054895	2585737	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/143/415/GCF_902143415.1_Assembly_1	GCF_902143415.1_Assembly_1_genomic.fna
26166	NC_054896	2696449	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/120/995/GCF_010120995.1_ASM1012099v1	GCF_010120995.1_ASM1012099v1_genomic.fna
26167	NC_054897	2849700	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/935/GCF_009662935.1_ASM966293v1	GCF_009662935.1_ASM966293v1_genomic.fna
26169	NC_054899	2079276	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/385/GCF_002958385.1_ASM295838v2	GCF_002958385.1_ASM295838v2_genomic.fna
26170	NC_054900	2716728	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/895/375/GCF_011895375.1_ASM1189537v1	GCF_011895375.1_ASM1189537v1_genomic.fna
26171	NC_054901	2716727	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/757/265/GCF_011757265.1_ASM1175726v1	GCF_011757265.1_ASM1175726v1_genomic.fna
26172	NC_054902	1651202	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/605/995/GCF_003605995.1_ASM360599v1	GCF_003605995.1_ASM360599v1_genomic.fna
26173	NC_054903	1651199	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/606/055/GCF_003606055.1_ASM360605v1	GCF_003606055.1_ASM360605v1_genomic.fna
26174	NC_054904	2163890	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/175/GCF_003094175.1_ASM309417v1	GCF_003094175.1_ASM309417v1_genomic.fna
26175	NC_054905	1651198	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/606/075/GCF_003606075.1_ASM360607v1	GCF_003606075.1_ASM360607v1_genomic.fna
26176	NC_054906	10692	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/385/GCF_003369385.1_ASM336938v1	GCF_003369385.1_ASM336938v1_genomic.fna
26177	NC_054907	10666	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/150/875/GCF_013150875.1_ASM1315087v1	GCF_013150875.1_ASM1315087v1_genomic.fna
26178	NC_054908	2420240	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/719/095/GCF_003719095.1_ASM371909v1	GCF_003719095.1_ASM371909v1_genomic.fna
26179	NC_054909	2025815	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/328/705/GCF_003328705.1_ASM332870v1	GCF_003328705.1_ASM332870v1_genomic.fna
26180	NC_054910	2576882	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/566/335/GCF_005566335.1_ASM556633v1	GCF_005566335.1_ASM556633v1_genomic.fna
26181	NC_054911	2025816	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/328/725/GCF_003328725.1_ASM332872v1	GCF_003328725.1_ASM332872v1_genomic.fna
26182	NC_054912	2750846	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/535/GCF_013426535.1_ASM1342653v1	GCF_013426535.1_ASM1342653v1_genomic.fna
26183	NC_054913	2696339	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/067/345/GCF_011067345.1_ASM1106734v1	GCF_011067345.1_ASM1106734v1_genomic.fna
26184	NC_054914	2079315	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/495/GCF_002958495.1_ASM295849v1	GCF_002958495.1_ASM295849v1_genomic.fna
26185	NC_054915	2508179	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/394/685/GCF_005394685.1_ASM539468v1	GCF_005394685.1_ASM539468v1_genomic.fna
26186	NC_054916	2081604	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/139/175/GCF_004139175.1_ASM413917v1	GCF_004139175.1_ASM413917v1_genomic.fna
26187	NC_054917	2502303	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/521/355/GCF_004521355.1_ASM452135v1	GCF_004521355.1_ASM452135v1_genomic.fna
26188	NC_054918	2502301	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/521/295/GCF_004521295.1_ASM452129v1	GCF_004521295.1_ASM452129v1_genomic.fna
26189	NC_054919	2502306	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/521/435/GCF_004521435.1_ASM452143v1	GCF_004521435.1_ASM452143v1_genomic.fna
26190	NC_054920	2508181	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/394/485/GCF_005394485.1_ASM539448v1	GCF_005394485.1_ASM539448v1_genomic.fna
26191	NC_054921	2724310	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/360/975/GCF_012360975.1_ASM1236097v1	GCF_012360975.1_ASM1236097v1_genomic.fna
26192	NC_054922	2508180	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/394/515/GCF_005394515.1_ASM539451v1	GCF_005394515.1_ASM539451v1_genomic.fna
26193	NC_054923	2218499	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/764/585/GCF_003764585.1_ASM376458v1	GCF_003764585.1_ASM376458v1_genomic.fna
26194	NC_054924	2750850	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/575/GCF_013426575.1_ASM1342657v1	GCF_013426575.1_ASM1342657v1_genomic.fna
26195	NC_054925	2184699	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/177/215/GCF_003177215.1_ASM317721v1	GCF_003177215.1_ASM317721v1_genomic.fna
26196	NC_054926	2508177	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/394/635/GCF_005394635.1_ASM539463v1	GCF_005394635.1_ASM539463v1_genomic.fna
26197	NC_054927	2750851	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/585/GCF_013426585.1_ASM1342658v1	GCF_013426585.1_ASM1342658v1_genomic.fna
26198	NC_054928	2315580	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/613/315/GCF_003613315.1_ASM361331v1	GCF_003613315.1_ASM361331v1_genomic.fna
26199	NC_054929	1837875	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/609/745/GCF_002609745.1_ASM260974v1	GCF_002609745.1_ASM260974v1_genomic.fna
26200	NC_054930	2060720	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/415/GCF_003094415.1_ASM309441v1	GCF_003094415.1_ASM309441v1_genomic.fna
26201	NC_054931	2060721	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/435/GCF_003094435.1_ASM309443v1	GCF_003094435.1_ASM309443v1_genomic.fna
26202	NC_054932	2697536	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/121/135/GCF_010121135.1_ASM1012113v1	GCF_010121135.1_ASM1012113v1_genomic.fna
26203	NC_054933	2697537	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/121/145/GCF_010121145.1_ASM1012114v1	GCF_010121145.1_ASM1012114v1_genomic.fna
26204	NC_054934	2697539	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/121/165/GCF_010121165.1_ASM1012116v1	GCF_010121165.1_ASM1012116v1_genomic.fna
26205	NC_054935	1932889	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/618/005/GCF_002618005.2_ASM261800v1	GCF_002618005.2_ASM261800v1_genomic.fna
26206	NC_054936	2025823	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/328/685/GCF_003328685.1_ASM332868v1	GCF_003328685.1_ASM332868v1_genomic.fna
26207	NC_054937	2656520	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/828/495/GCF_009828495.1_ASM982849v1	GCF_009828495.1_ASM982849v1_genomic.fna
26208	NC_054938	2716729	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/757/275/GCF_011757275.1_ASM1175727v1	GCF_011757275.1_ASM1175727v1_genomic.fna
26209	NC_054939	2591056	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/214/005/GCF_008214005.1_ASM821400v1	GCF_008214005.1_ASM821400v1_genomic.fna
26210	NC_054940	2591063	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/214/325/GCF_008214325.1_ASM821432v1	GCF_008214325.1_ASM821432v1_genomic.fna
26211	NC_054941	2024321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/629/005/GCF_002629005.1_ASM262900v1	GCF_002629005.1_ASM262900v1_genomic.fna
26212	NC_054942	1913049	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/614/945/GCF_002614945.1_ASM261494v1	GCF_002614945.1_ASM261494v1_genomic.fna
26213	NC_054943	2052930	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/682/645/GCF_900682645.1_fPS2	GCF_900682645.1_fPS2_genomic.fna
26214	NC_054944	2321390	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/668/415/GCF_003668415.1_ASM366841v1	GCF_003668415.1_ASM366841v1_genomic.fna
26215	NC_054945	2691085	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/365/GCF_013201365.1_ASM1320136v1	GCF_013201365.1_ASM1320136v1_genomic.fna
26216	NC_054946	2759710	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/262/615/GCF_014262615.1_ASM1426261v1	GCF_014262615.1_ASM1426261v1_genomic.fna
26217	NC_054952	1654717	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/606/605/GCF_002606605.1_ASM260660v1	GCF_002606605.1_ASM260660v1_genomic.fna
26218	NC_054953	2847105	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/338/415/GCF_004338415.1_ASM433841v1	GCF_004338415.1_ASM433841v1_genomic.fna
26220	NC_054955	2759715	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/262/805/GCF_014262805.1_ASM1426280v1	GCF_014262805.1_ASM1426280v1_genomic.fna
26221	NC_054956	2759720	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/262/965/GCF_014262965.1_ASM1426296v2	GCF_014262965.1_ASM1426296v2_genomic.fna
26222	NC_054957	2759724	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/095/GCF_014263095.1_ASM1426309v1	GCF_014263095.1_ASM1426309v1_genomic.fna
26223	NC_054958	2759726	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/205/GCF_014263205.1_ASM1426320v2	GCF_014263205.1_ASM1426320v2_genomic.fna
26224	NC_054959	2759727	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/215/GCF_014263215.1_ASM1426321v1	GCF_014263215.1_ASM1426321v1_genomic.fna
26225	NC_054960	2759730	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/285/GCF_014263285.1_ASM1426328v1	GCF_014263285.1_ASM1426328v1_genomic.fna
26226	NC_054961	2759725	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/175/GCF_014263175.1_ASM1426317v1	GCF_014263175.1_ASM1426317v1_genomic.fna
26227	NC_054962	2759721	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/015/GCF_014263015.1_ASM1426301v2	GCF_014263015.1_ASM1426301v2_genomic.fna
26228	NC_054963	2759728	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/265/GCF_014263265.1_ASM1426326v1	GCF_014263265.1_ASM1426326v1_genomic.fna
26229	NC_054964	2282904	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/354/205/GCF_003354205.1_ASM335420v1	GCF_003354205.1_ASM335420v1_genomic.fna
26230	NC_054965	2723758	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/360/595/GCF_012360595.1_ASM1236059v1	GCF_012360595.1_ASM1236059v1_genomic.fna
26231	NC_054966	2026944	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/629/165/GCF_002629165.1_ASM262916v1	GCF_002629165.1_ASM262916v1_genomic.fna
26232	NC_054967	2591039	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/964/325/GCF_006964325.1_ASM696432v1	GCF_006964325.1_ASM696432v1_genomic.fna
26233	NC_054968	2591043	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/964/425/GCF_006964425.1_ASM696442v1	GCF_006964425.1_ASM696442v1_genomic.fna
26234	NC_054969	2591048	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/964/625/GCF_006964625.1_ASM696462v1	GCF_006964625.1_ASM696462v1_genomic.fna
26235	NC_054970	2048976	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/957/155/GCF_002957155.1_ASM295715v1	GCF_002957155.1_ASM295715v1_genomic.fna
26236	NC_054971	2591041	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/964/385/GCF_006964385.1_ASM696438v1	GCF_006964385.1_ASM696438v1_genomic.fna
26237	NC_054972	2591042	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/964/405/GCF_006964405.1_ASM696440v1	GCF_006964405.1_ASM696440v1_genomic.fna
26238	NC_054973	2848097	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/594/855/GCF_010594855.1_ASM1059485v1	GCF_010594855.1_ASM1059485v1_genomic.fna
26239	NC_054974	2059858	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/861/735/GCF_003861735.1_ASM386173v1	GCF_003861735.1_ASM386173v1_genomic.fna
26240	NC_054975	2681195	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/594/845/GCF_010594845.1_ASM1059484v1	GCF_010594845.1_ASM1059484v1_genomic.fna
26241	NC_054976	2588090	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/863/265/GCF_006863265.1_ASM686326v1	GCF_006863265.1_ASM686326v1_genomic.fna
26242	NC_054977	1211285	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/602/525/GCF_002602525.1_ASM260252v1	GCF_002602525.1_ASM260252v1_genomic.fna
26243	NC_054978	947066	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/633/665/GCF_002633665.1_ASM263366v1	GCF_002633665.1_ASM263366v1_genomic.fna
26244	NC_054979	2848096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/016/065/GCF_004016065.1_ASM401606v1	GCF_004016065.1_ASM401606v1_genomic.fna
26245	NC_054980	2492948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/138/715/GCF_004138715.1_ASM413871v1	GCF_004138715.1_ASM413871v1_genomic.fna
26246	NC_054981	2696345	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/700/935/GCF_010700935.1_ASM1070093v1	GCF_010700935.1_ASM1070093v1_genomic.fna
26247	NC_054982	2557555	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/891/885/GCF_005891885.1_ASM589188v1	GCF_005891885.1_ASM589188v1_genomic.fna
26248	NC_054983	2029631	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/955/925/GCF_002955925.1_ASM295592v1	GCF_002955925.1_ASM295592v1_genomic.fna
26249	NC_054984	2070190	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/145/GCF_002958145.1_ASM295814v1	GCF_002958145.1_ASM295814v1_genomic.fna
26250	NC_054985	2249779	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/845/GCF_003368845.1_ASM336884v1	GCF_003368845.1_ASM336884v1_genomic.fna
26251	NC_054986	1897539	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/613/305/GCF_002613305.1_ASM261330v1	GCF_002613305.1_ASM261330v1_genomic.fna
26252	NC_054987	2662299	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/685/725/GCF_009685725.1_ASM968572v1	GCF_009685725.1_ASM968572v1_genomic.fna
26253	NC_054988	1897736	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/613/665/GCF_002613665.1_ASM261366v1	GCF_002613665.1_ASM261366v1_genomic.fna
26254	NC_054989	2591411	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/284/075/GCF_013284075.1_ASM1328407v1	GCF_013284075.1_ASM1328407v1_genomic.fna
26255	NC_054990	2024334	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/955/GCF_003314955.1_ASM331495v1	GCF_003314955.1_ASM331495v1_genomic.fna
26256	NC_054991	2500815	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/892/565/GCF_005892565.1_ASM589256v1	GCF_005892565.1_ASM589256v1_genomic.fna
26257	NC_054992	2024335	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/875/GCF_003314875.1_ASM331487v1	GCF_003314875.1_ASM331487v1_genomic.fna
26258	NC_054993	2024336	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/935/GCF_003314935.1_ASM331493v1	GCF_003314935.1_ASM331493v1_genomic.fna
26259	NC_054994	2024337	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/915/GCF_003314915.1_ASM331491v1	GCF_003314915.1_ASM331491v1_genomic.fna
26260	NC_054995	2675235	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/255/GCF_009745255.1_ASM974525v1	GCF_009745255.1_ASM974525v1_genomic.fna
26261	NC_054996	2024338	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/835/GCF_003314835.1_ASM331483v1	GCF_003314835.1_ASM331483v1_genomic.fna
26262	NC_054997	2024339	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/855/GCF_003314855.1_ASM331485v1	GCF_003314855.1_ASM331485v1_genomic.fna
26263	NC_054998	2024340	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/815/GCF_003314815.1_ASM331481v1	GCF_003314815.1_ASM331481v1_genomic.fna
26264	NC_054999	2305480	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/365/GCF_011022365.1_ASM1102236v1	GCF_011022365.1_ASM1102236v1_genomic.fna
26265	NC_055000	2305484	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/405/GCF_011022405.1_ASM1102240v1	GCF_011022405.1_ASM1102240v1_genomic.fna
26266	NC_055001	2305485	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/415/GCF_011022415.1_ASM1102241v1	GCF_011022415.1_ASM1102241v1_genomic.fna
26267	NC_055002	2305487	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/435/GCF_011022435.1_ASM1102243v1	GCF_011022435.1_ASM1102243v1_genomic.fna
26268	NC_055003	2847818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/375/GCF_011022375.1_ASM1102237v1	GCF_011022375.1_ASM1102237v1_genomic.fna
26269	NC_055004	2305489	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/455/GCF_011022455.1_ASM1102245v1	GCF_011022455.1_ASM1102245v1_genomic.fna
26270	NC_055005	2305483	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/022/395/GCF_011022395.1_ASM1102239v1	GCF_011022395.1_ASM1102239v1_genomic.fna
26271	NC_055006	2675238	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/315/GCF_009745315.1_ASM974531v1	GCF_009745315.1_ASM974531v1_genomic.fna
26272	NC_055007	2675244	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/445/GCF_009745445.1_ASM974544v1	GCF_009745445.1_ASM974544v1_genomic.fna
26273	NC_055008	2675258	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/895/GCF_009745895.1_ASM974589v1	GCF_009745895.1_ASM974589v1_genomic.fna
26274	NC_055009	2675259	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/715/GCF_009745715.1_ASM974571v1	GCF_009745715.1_ASM974571v1_genomic.fna
26275	NC_055010	2675260	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/735/GCF_009745735.1_ASM974573v1	GCF_009745735.1_ASM974573v1_genomic.fna
26276	NC_055011	2675237	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/295/GCF_009745295.1_ASM974529v1	GCF_009745295.1_ASM974529v1_genomic.fna
26277	NC_055012	2675240	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/355/GCF_009745355.1_ASM974535v1	GCF_009745355.1_ASM974535v1_genomic.fna
26278	NC_055013	2675242	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/395/GCF_009745395.1_ASM974539v1	GCF_009745395.1_ASM974539v1_genomic.fna
26279	NC_055014	2675243	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/415/GCF_009745415.1_ASM974541v1	GCF_009745415.1_ASM974541v1_genomic.fna
26280	NC_055015	2675245	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/875/GCF_009745875.1_ASM974587v1	GCF_009745875.1_ASM974587v1_genomic.fna
26281	NC_055016	2608369	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/605/745/GCF_008605745.1_ASM860574v1	GCF_008605745.1_ASM860574v1_genomic.fna
26282	NC_055017	2675263	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/775/GCF_009745775.1_ASM974577v1	GCF_009745775.1_ASM974577v1_genomic.fna
26283	NC_055018	2675265	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/745/815/GCF_009745815.1_ASM974581v1	GCF_009745815.1_ASM974581v1_genomic.fna
26284	NC_055019	2491321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/790/815/GCF_004790815.1_ASM479081v1	GCF_004790815.1_ASM479081v1_genomic.fna
26285	NC_055020	2024213	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/627/745/GCF_002627745.1_ASM262774v1	GCF_002627745.1_ASM262774v1_genomic.fna
26286	NC_055021	2495553	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/965/GCF_004768965.1_ASM476896v1	GCF_004768965.1_ASM476896v1_genomic.fna
26287	NC_055022	2495554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/985/GCF_004768985.1_ASM476898v1	GCF_004768985.1_ASM476898v1_genomic.fna
26288	NC_055023	2495555	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/769/005/GCF_004769005.1_ASM476900v1	GCF_004769005.1_ASM476900v1_genomic.fna
26289	NC_055024	1913446	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/615/285/GCF_002615285.1_ASM261528v1	GCF_002615285.1_ASM261528v1_genomic.fna
26290	NC_055025	2596715	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/998/355/GCF_007998355.1_ASM799835v1	GCF_007998355.1_ASM799835v1_genomic.fna
26291	NC_055026	2759732	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/305/GCF_014263305.1_ASM1426330v1	GCF_014263305.1_ASM1426330v1_genomic.fna
26292	NC_055027	2575255	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/032/195/GCF_006032195.1_ASM603219v1	GCF_006032195.1_ASM603219v1_genomic.fna
26293	NC_055028	2249773	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/945/GCF_003368945.1_ASM336894v1	GCF_003368945.1_ASM336894v1_genomic.fna
26294	NC_055029	1636256	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/225/GCF_003369225.1_ASM336922v1	GCF_003369225.1_ASM336922v1_genomic.fna
26295	NC_055030	1636259	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/185/GCF_003369185.1_ASM336918v1	GCF_003369185.1_ASM336918v1_genomic.fna
26296	NC_055031	2282396	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/405/GCF_003369405.1_ASM336940v1	GCF_003369405.1_ASM336940v1_genomic.fna
26297	NC_055032	2015860	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/626/425/GCF_002626425.1_ASM262642v1	GCF_002626425.1_ASM262642v1_genomic.fna
26298	NC_055033	1772314	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/608/665/GCF_002608665.1_ASM260866v1	GCF_002608665.1_ASM260866v1_genomic.fna
26299	NC_055034	2015873	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/626/685/GCF_002626685.1_ASM262668v1	GCF_002626685.1_ASM262668v1_genomic.fna
26300	NC_055035	2530024	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/340/475/GCF_004340475.1_ASM434047v1	GCF_004340475.1_ASM434047v1_genomic.fna
26301	NC_055036	1965489	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/620/805/GCF_002620805.1_ASM262080v1	GCF_002620805.1_ASM262080v1_genomic.fna
26302	NC_055037	912321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/329/945/GCF_003329945.1_ASM332994v1	GCF_003329945.1_ASM332994v1_genomic.fna
26303	NC_055038	2066503	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/957/945/GCF_002957945.1_ASM295794v1	GCF_002957945.1_ASM295794v1_genomic.fna
26304	NC_055039	2510149	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/147/105/GCF_004147105.1_ASM414710v1	GCF_004147105.1_ASM414710v1_genomic.fna
26305	NC_055040	2726708	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/516/335/GCF_012516335.1_ASM1251633v1	GCF_012516335.1_ASM1251633v1_genomic.fna
